CAIXA_ID;DOCUMENTO;DESCRICAO;ENTRADA;DATA;HORA;SAIDA;SITUACAO;SALDO;DT_CANCELADA;OBSERVACAO;BOLETO_ID;PAGAR_ID;USUARIO_ID;USUARIO;INST_ID;CAN_MOTIVO;TIPO_CONTAS_ID;DT_LANCADO;DT_ALTERADO;RETORNO_ID;NUMERO_ARQUIVO;ANO_LETIVO;USR_CAD;RESERVA_ID;TIPO_CONTAS_ID_DEST;ORIGEM_ID;CONT_MAT_ID;Conta_Tipo_Nome;InstNome;EXTRATO;CONTA_ID;OP_PAG_ID;OpcaoPagar;VENDA_LIVRE_ID;LOJA_ID;VENDA_ID;CANCELADO;RECEB_ID;CONTA_ID_DEST;CONTA_NOME;DT_FECHADO;HR_FECHADO;US_FECHADO
131981;CRÉDITO ;ANTECIPAÇÃO DE COBRANÇA;4918,9;1/4/2014;08:45:29;0;0;4918,9;;;;;7;Anapaula;1;;1431;20/5/2014;20/5/2014;;;2014;7;;;;;Remessa Olimpo Fundamental;COLÉGIO OLIMPO LTDA;;52;4;Boleto;;;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
134871;EXTRATO/52955;Mercantil Do Brasil - Par. 052955(01-15);0;1/4/2014;08:48:46;60987,24;0;-60987,24;;;;52955;7;Anapaula;2;;1448;27/5/2014;27/5/2014;;;2014;7;;;;;Juros de cheque especial;COLÉGIO OLIMPO LTDA;;5;9;Débito em conta;;0;;0;;;MERC [GYN] [02.011938-7] [CC];;;
134872;EXTRATO/52956;Mercantil Do Brasil - Par. 052956(02-15);0;1/4/2014;08:48:46;2601,12;0;-2601,12;;;;52956;7;Anapaula;2;;1448;27/5/2014;27/5/2014;;;2014;7;;;;;Juros de cheque especial;COLÉGIO OLIMPO LTDA;;5;9;Débito em conta;;0;;0;;;MERC [GYN] [02.011938-7] [CC];;;
131985;CH PRE MERC 0384/45964;Olimpo Uberlândia - Cód. 045964;0;1/4/2014;09:00:49;18000;0;-18000;;;;45964;24;Emilly;1;;1527;20/5/2014;20/5/2014;;;2014;24;;;;;Uber.Despesa diversas;COLÉGIO OLIMPO LTDA;;33;2;Cheque;;0;;0;;;MERC [EDI] [02.012164-9] [CC];;;
226356;Aplicação Auto Mais;Aplicação Auto Mais;0;1/4/2014;09:01:02;210588,83;0;-210588,83;;;;;60;Francielly;1;;1449;9/12/2014;9/12/2014;;;2014;60;;;;;Transferência entre contas;COLÉGIO OLIMPO LTDA;;26;8;Transferência Bancária;;;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
129620;EXTRATO/51000;Banco Itaú Unibanco S.A. - Par. 051000(15-16);0;1/4/2014;09:16:59;7,4;0;-7,4;;;;51000;7;Anapaula;1;;575;2/5/2014;2/5/2014;;;2014;7;;;;;CA.Tarifas Bancárias;COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
129621;EXTRATO/51001;Banco Itaú Unibanco S.A. - Par. 051001(16-16);0;1/4/2014;09:16:59;42;0;-42;;;;51001;7;Anapaula;1;;575;2/5/2014;2/5/2014;;;2014;7;;;;;CA.Tarifas Bancárias;COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
129618;EXTRATO/50998;Banco Itaú Unibanco S.A. - Par. 050998(13-16);0;1/4/2014;09:16:59;7,4;0;-7,4;;;;50998;7;Anapaula;1;;575;2/5/2014;2/5/2014;;;2014;7;;;;;CA.Tarifas Bancárias;COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
129619;EXTRATO/50999;Banco Itaú Unibanco S.A. - Par. 050999(14-16);0;1/4/2014;09:16:59;7,4;0;-7,4;;;;50999;7;Anapaula;1;;575;2/5/2014;2/5/2014;;;2014;7;;;;;CA.Tarifas Bancárias;COLÉGIO OLIMPO LTDA;;26;9;Débito em conta;;0;;0;;;ITAÚ [SOL] [001691-4] [CC];;;
132026;EXTRATO/52547;Mercantil Do Brasil - Cód. 052547;0;1/4/2014;09:27:33;18532,86;0;-18532,86;;;;52547;24;Emilly;1;;1448;20/5/2014;20/5/2014;;;2014;24;;;;;Juros de cheque especial;COLÉGIO OLIMPO LTDA;;33;9;Débito em conta;;0;;0;;;MERC [EDI] [02.012164-9] [CC];;;
