CAIXA_ID;DOCUMENTO;DESCRICAO;ENTRADA;DATA;HORA;SAIDA;SITUACAO;SALDO;DT_CANCELADA;OBSERVACAO;BOLETO_ID;PAGAR_ID;USUARIO_ID;USUARIO;INST_ID;CAN_MOTIVO;TIPO_CONTAS_ID;DT_LANCADO;DT_ALTERADO;RETORNO_ID;NUMERO_ARQUIVO;ANO_LETIVO;USR_CAD;RESERVA_ID;TIPO_CONTAS_ID_DEST;ORIGEM_ID;CONT_MAT_ID;Conta_Tipo_Nome;InstNome;EXTRATO;CONTA_ID;OP_PAG_ID;OpcaoPagar;VENDA_LIVRE_ID;LOJA_ID;VENDA_ID;CANCELADO;RECEB_ID;CONTA_ID_DEST;CONTA_NOME;DT_FECHADO;HR_FECHADO;US_FECHADO
239708;00185194;Par.(03/3) 019129/RAQUEL COUTINHO NEVES - Parcelas;345;1/9/2014;07:15:15;0;0;345;;;185194;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239714;00186102;Par.(01/5) 019173/JÚLIA DE OLIVEIRA SOUZA T - Parcelas;160;1/9/2014;07:16:20;0;0;160;;;186102;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239719;00187617;Par.(03/5) 019184/JOÃO PAULO MARTINS BORGES - Parcelas;176;1/9/2014;07:17:23;0;0;176;;;187617;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239720;00187618;Par.(04/5) 019184/JOÃO PAULO MARTINS BORGES - Parcelas;160;1/9/2014;07:17:23;0;0;160;;;187618;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239721;00187619;Par.(05/5) 019184/JOÃO PAULO MARTINS BORGES - Parcelas;160;1/9/2014;07:17:24;0;0;160;;;187619;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239724;00185325;Par.(01/5) 019174/VICTÓRIA RIOS DI CARLO - Parcelas;120;1/9/2014;07:18:11;0;0;120;;;185325;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239726;00185315;Par.(01/5) 019153/LUIZ CARLOS DE SOUZA ALME - Parcelas;120;1/9/2014;07:18:47;0;0;120;;;185315;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239727;00185294;Par.(01/5) 019156/RODRIGO COSTA XAVIER DE O - Parcelas;160;1/9/2014;07:19:22;0;0;160;;;185294;;60;Francielly;2;;62;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Maratona, Turmas Olímpicas, Específicas;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239752;00145946;Par.(03/12) 014182/GABRIEL PACHECO PERES PER - Mensalidades;1492;1/9/2014;07:20:48;0;0;1492;;;145946;;60;Francielly;1;;2;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
239753;00145947;Par.(04/12) 014182/GABRIEL PACHECO PERES PER - Mensalidades;1492;1/9/2014;07:20:50;0;0;1492;;;145947;;60;Francielly;1;;2;12/2/2015;12/2/2015;;;2014;60;;;;;Mensalidade Ensino Médio;COLÉGIO OLIMPO LTDA;;52;2;Cheque;;0;;0;;;BRB [SOL] [012052-4] [CC] [COB];;;
